sku,price_family,community,role_b2b,elasticity_final,elasticity_operative,elasticity_source,price_mean,cost_mean,q_mean,q_total,revenue_total,guardrail_pct,p_min_guardrail,p_max_guardrail
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1963516601124633,-1.1836012557010578,blended_GAM_adjusted,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.1,574.9727720600858,702.7444991845495
Bridgestone_Furgoneta_Standard_0013,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.3806466920387224,-1.3812161159041738,blended_GAM_adjusted,178.95540948616602,51.4049209486166,334.3530039525692,84591.31,14364740.58,0.1,161.05986853754942,196.85095043478265
Bridgestone_Furgoneta_Standard_0019,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.3698160002015285,-1.3701688102302356,blended_GAM_adjusted,169.36736209677417,46.6392560483871,112.70568548387097,27951.01,4507175.25,0.1,152.43062588709677,186.3040983064516
Bridgestone_Furgoneta_Standard_0021,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.3711729524031255,-1.3109515142604622,blended_GAM_adjusted,147.98996125,55.07373666666667,181.20891666666665,43490.14,6081255.73,0.1,133.190965125,162.788957375
Bridgestone_Furgoneta_Standard_0065,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.389042623681896,-1.3291785789648085,blended_GAM_adjusted,196.6345406504065,56.141297154471545,228.4702032520325,56203.67,10572629.04,0.15,167.13935955284552,226.12972174796747
Bridgestone_Furgoneta_Standard_0066,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.3768446225274258,-1.3167366177872484,blended_GAM_adjusted,187.45442655601656,48.28146721991701,75.51203319502075,18198.4,3250663.24,0.1,168.7089839004149,206.19986921161822
Bridgestone_Industrial_Construcción Pesada_0016,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,KVI,-0.8549096077618223,-0.8549096077618223,sku_hierarchical,2015.137064,588.2619083999999,15.80124,3950.31,7718266.64,0.05,1914.3802108,2115.8939172
Bridgestone_Industrial_Manipulación Ligera_0004,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,Competitive Fighter,-1.2662209817842969,-1.2651014302818555,blended_GAM_adjusted,384.1875710084034,104.0160424369748,141.91294117647058,33775.28,12362175.98,0.1,345.76881390756307,422.60632810924375
Bridgestone_Industrial_Manipulación Ligera_0005,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Traffic Driver,-1.2284808779404826,-1.2540548411891843,blended_GAM_adjusted,325.0857851528384,90.03880393013101,195.3943231441048,44745.3,13856694.32,0.08,299.07892234061137,351.0926479650655
Bridgestone_Industrial_Manipulación Ligera_0007,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.2708124071818778,-1.2809466153394184,blended_GAM_adjusted,347.35290000000003,86.5713593625498,109.91693227091632,27589.15,9182186.57,0.1,312.61761,382.08819000000005
Bridgestone_Industrial_Manipulación Ligera_0056,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,KVI,-1.2483510464407317,-1.2468740962314189,blended_GAM_adjusted,320.68073620689654,84.41094913793103,188.78719827586207,43798.63,13357847.69,0.05,304.6466993965517,336.7147730172414
Bridgestone_Industrial_Portuario/Especial_0043,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Competitive Fighter,-0.6832143581872049,-0.6832143581872049,sku_hierarchical,5912.923946666667,2846.55659125,0.7665416666666667,183.97,1056518.21,0.1,5321.631552,6504.216341333334
Bridgestone_Industrial_Portuario/Especial_0074,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Premium Leader,-0.7213228068058309,-0.7213228068058309,sku_hierarchical,5920.709702024291,2427.2478425101217,1.0357085020242915,255.82,1479542.32,0.15,5032.603246720647,6808.816157327934
Bridgestone_SUV / 4x4_All Terrain (A/T)_0012,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Traffic Driver,-1.154284134824465,-1.1275996369777408,blended_GAM_adjusted,374.3520815384616,109.22161346153848,58.16669230769231,15123.34,5376469.67,0.08,344.4039150153847,404.3002480615386
Bridgestone_SUV / 4x4_All Terrain (A/T)_0072,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.300957141848364,-1.2694274722969083,blended_GAM_adjusted,356.2820732,116.4414484,151.83952,37959.88,12868786.44,0.1,320.65386588,391.9102805200001
Bridgestone_SUV / 4x4_Highway Terrain (H/T)_0039,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.5915144930526983,-1.5915144930526983,sku_hierarchical,241.6507654471545,65.72820203252033,192.8965447154472,47452.55,10985129.82,0.05,229.56822717479676,253.73330371951224
Bridgestone_SUV / 4x4_Highway Terrain (H/T)_0056,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.70366015767608,-1.677460256280178,blended_GAM_adjusted,240.7143895582329,69.55394578313252,188.9224497991968,47041.69,10558207.17,0.15,204.60723112449796,276.8215479919678
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0009,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Traffic Driver,-0.8676608599070161,-0.8676608599070161,sku_hierarchical,404.0997514522821,140.02406556016598,174.29439834024896,42004.95,16597566.01,0.08,371.7717713360995,436.42773156846465
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0040,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9446231662654282,-0.9167330998529843,blended_GAM_adjusted,417.7547457264957,112.79036965811964,185.552905982906,43419.38,17433517.16,0.1,375.9792711538461,459.5302202991453
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0066,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.9031460257023138,-0.8744264164786079,blended_GAM_adjusted,454.0852594827586,117.1992129310345,229.3101724137931,53199.96,23448535.37,0.08,417.75843872413793,490.41208024137933
Continental_Agrícola_Implementos_0040,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.1913894938300122,-1.1649284674052824,blended_GAM_adjusted,667.3294825910931,189.49603360323889,114.6246963562753,28312.3,18111835.98,0.1,600.5965343319838,734.0624308502024
Continental_Agrícola_Implementos_0071,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.160134356043509,-1.1466596055507243,blended_GAM_adjusted,654.7358956331877,169.7327580786026,57.06349344978166,13067.54,8171352.479999999,0.1,589.2623060698689,720.2094851965065
Continental_Agrícola_Premium Radial_0002,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.7668671573742184,-0.7668671573742184,sku_hierarchical,1889.8103995671,572.8436173160173,37.62662337662338,8691.75,16035985.27,0.15,1606.338839632035,2173.2819595021647
Continental_Agrícola_Premium Radial_0005,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Traffic Driver,-0.6941307959088715,-0.6941307959088715,sku_hierarchical,1816.904447808765,641.6140099601594,29.496972111553784,7403.74,13140714.06,0.08,1671.552091984064,1962.2568036334665
Continental_Agrícola_Tractor_0072,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,KVI,-0.8975083714162821,-0.964545514709762,blended_GAM_adjusted,1149.6116587755105,356.631312244898,82.01820408163265,20094.46,22163458.09,0.05,1092.131075836735,1207.092241714286
Continental_Camión_Long Haul_0040,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9540152448666752,-0.9742896666045792,blended_GAM_adjusted,634.4828788793103,206.2820025862069,138.7384051724138,32187.31,19784324.2,0.1,571.0345909913793,697.9311667672414
Continental_Camión_Long Haul_0064,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Traffic Driver,-0.8743837358010763,-0.8930655273576683,blended_GAM_adjusted,579.8277595918368,171.8086081632653,154.95673469387756,37964.4,21378604.92,0.08,533.4415388244898,626.2139803591838
Continental_Camión_Obras / Mixto_0018,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,KVI,-0.7973754071683473,-0.7973754071683473,sku_hierarchical,822.6092600000001,253.9882532,72.00844000000001,18002.11,14457847.14,0.05,781.478797,863.7397230000001
Continental_Camión_Obras / Mixto_0020,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Premium Leader,-0.8577324005157683,-0.8577324005157683,sku_hierarchical,820.9199906382978,203.3148263829787,285.8395319148936,67172.29,53333110.06,0.15,697.7819920425532,944.0579892340425
Continental_Camión_Obras / Mixto_0057,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8143285188450033,-0.8143285188450033,sku_hierarchical,708.6204743083005,244.94649644268776,133.21438735177864,33703.24,22921174.8,0.1,637.7584268774705,779.4825217391306
Continental_Camión_Obras / Mixto_0066,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8338671246925642,-0.8338671246925642,sku_hierarchical,736.6907163934426,230.87622786885245,65.74688524590164,16042.24,11522757.87,0.1,663.0216447540984,810.3597880327869
Continental_Camión_Obras / Mixto_0073,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8231102522485201,-0.8231102522485201,sku_hierarchical,755.8626943965517,236.54609439655167,127.6494396551724,29614.67,21800377.57,0.1,680.2764249568966,831.4489638362069
Continental_Camión_Regional_0008,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.228529200871683,-1.1826484482266315,blended_GAM_adjusted,605.8730171428572,194.0314163265306,183.49404081632653,44956.04,26198624.04,0.15,514.9920645714286,696.7539697142857
Continental_Camión_Regional_0045,Camión | Regional,Camión_|_Regional_Community_03,KVI,-1.0086107187205648,-0.9583315964324912,blended_GAM_adjusted,704.073693442623,205.0510782786885,58.46024590163934,14264.3,9680921.77,0.05,668.8700087704918,739.2773781147542
Continental_Camión_Regional_0047,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.066037341045416,-1.0820256419141183,blended_GAM_adjusted,604.5731961206897,175.54151681034483,204.135,47359.32,27635132.39,0.1,544.1158765086207,665.0305157327587
Continental_Camión_Regional_0049,Camión | Regional,Camión_|_Regional_Community_02,Traffic Driver,-0.9954566281575784,-1.0100333147685243,blended_GAM_adjusted,547.9946628691984,148.97809282700422,88.14645569620252,20890.71,10999408.08,0.08,504.1550898396625,591.8342358987343
Continental_Camión_Regional_0067,Camión | Regional,Camión_|_Regional_Community_02,Premium Leader,-1.0964249951448075,-1.113021049095498,blended_GAM_adjusted,640.6681016194333,180.178,178.48214574898785,44085.09,27256011.87,0.15,544.5678863765182,736.7683168623482
Continental_Coche_Budget_0006,Coche | Budget,Coche_|_Budget_Community_02,Traffic Driver,-2.364903932571268,-2.3113882862767645,blended_GAM_adjusted,88.78098893280632,27.44736086956522,222.16810276679843,56208.53,4692955.35,0.08,81.67850981818182,95.88346804743084
Continental_Coche_Budget_0009,Coche | Budget,Coche_|_Budget_Community_02,Traffic Driver,-2.4340135167055106,-2.381880062093692,blended_GAM_adjusted,93.68524805194804,25.44801601731601,108.20411255411256,24995.15,2179162.72,0.08,86.1904282077922,101.18006789610389
Continental_Coche_Budget_0015,Coche | Budget,Coche_|_Budget_Community_01,Traffic Driver,-2.3985618885192235,-2.590331184985878,blended_GAM_adjusted,98.47754285714286,24.28511974789916,101.97529411764704,24270.12,2224610.27,0.08,90.59933942857144,106.3557462857143
Continental_Coche_Budget_0046,Coche | Budget,Coche_|_Budget_Community_02,Premium Leader,-2.55539473203258,-2.505688901727303,blended_GAM_adjusted,91.79983032786885,29.1567118852459,218.65602459016392,53352.07,4527253.18,0.15,78.02985577868851,105.56980487704917
Continental_Coche_Budget_0053,Coche | Budget,Coche_|_Budget_Community_01,KVI,-2.4569794521327664,-2.649917099871692,blended_GAM_adjusted,108.4808717299578,28.133618987341773,138.8494092827004,32907.31,3236348.07,0.05,103.05682814345991,113.90491531645569
Continental_Coche_Eco_0005,Coche | Eco,Coche_|_Eco_Community_02,KVI,-1.4091129312655435,-1.3824161232858336,blended_GAM_adjusted,187.42135619834715,55.32783223140496,273.2319421487604,66122.13,11766207.78,0.05,178.05028838842978,196.79242400826453
Continental_Coche_Eco_0012,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.432610373516649,-1.376840329593524,blended_GAM_adjusted,179.56615594713654,62.527661233480174,169.09872246696037,38385.41,6526526.7700000005,0.1,161.6095403524229,197.5227715418502
Continental_Coche_Eco_0024,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.4633882939602083,-1.408233808445954,blended_GAM_adjusted,192.11633291666664,51.684582500000005,212.96491666666668,51111.58,9317716.4,0.1,172.90469962499998,211.32796620833332
Continental_Coche_Eco_0040,Coche | Eco,Coche_|_Eco_Community_02,KVI,-1.419192059311499,-1.3926968338927084,blended_GAM_adjusted,209.7758357142857,51.98054327731093,226.470756302521,53900.04,10751077.8,0.05,199.28704392857142,220.2646275
Continental_Coche_Eco_0055,Coche | Eco,Coche_|_Eco_Community_01,Traffic Driver,-1.4013867552873271,-1.3449922389996154,blended_GAM_adjusted,186.54035815899584,47.98772175732218,89.14372384937238,21305.35,3772395.14,0.08,171.61712950627617,201.46358681171552
Continental_Coche_Eco_0057,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.4610005139826254,-1.4057982728688196,blended_GAM_adjusted,183.03037436974788,53.0927231092437,137.51806722689076,32729.3,5642239.31,0.1,164.72733693277308,201.33341180672267
Continental_Coche_Eco_0070,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.5015720036367797,-1.447181192316057,blended_GAM_adjusted,206.06172182539683,56.366858730158725,144.6868650793651,36461.09,7150839.44,0.15,175.1524635515873,236.97098009920634
Continental_Coche_Touring_0012,Coche | Touring,Coche_|_Touring_Community_03,KVI,-1.7516409782374631,-1.939494115238768,blended_GAM_adjusted,155.7218923404255,42.53551489361702,198.83140425531917,46725.38,6886462.64,0.05,147.93579772340422,163.5079869574468
Continental_Coche_Touring_0031,Coche | Touring,Coche_|_Touring_Community_01,KVI,-1.7486031106286093,-1.8109951875600123,blended_GAM_adjusted,164.77449159663863,46.51045798319328,175.99058823529413,41885.76,6475030.79,0.05,156.5357670168067,173.01321617647056
Continental_Coche_Touring_0049,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.7828059343913667,-1.8151917635105483,blended_GAM_adjusted,169.35001832669323,43.80991832669323,150.57745019920318,37794.94,6058482.64,0.1,152.41501649402392,186.28502015936257
Continental_Coche_Touring_0064,Coche | Touring,Coche_|_Touring_Community_01,Premium Leader,-1.787356089205962,-1.850523225708912,blended_GAM_adjusted,163.61870815450644,52.57718111587983,239.72562231759656,55856.07,8527286.94,0.15,139.07590193133046,188.16151437768238
Continental_Coche_Touring_0074,Coche | Touring,Coche_|_Touring_Community_02,Premium Leader,-1.7922092610505456,-1.824783156702911,blended_GAM_adjusted,153.06161393442622,50.87242377049181,212.3491393442623,51813.19,7397458.38,0.15,130.10237184426228,176.02085602459013
Continental_Furgoneta_Reforzado_0003,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Competitive Fighter,-1.0612185528754838,-1.0985718984957693,blended_GAM_adjusted,239.48785141700407,76.51116558704453,276.3882995951417,68267.91,15683459.98,0.1,215.53906627530367,263.4366365587045
Continental_Furgoneta_Reforzado_0007,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Premium Leader,-1.0877002985694963,-1.1255832791036622,blended_GAM_adjusted,240.1223726190476,70.60642103174604,174.04488095238094,43859.31,10102547.63,0.15,204.10401672619045,276.14072851190474
Continental_Furgoneta_Reforzado_0009,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Traffic Driver,-1.0144446731418462,-1.050862541167459,blended_GAM_adjusted,234.0022701298701,74.33588311688311,174.0261471861472,40200.04,8975401.34,0.08,215.2820885194805,252.72245174025974
Continental_Furgoneta_Reforzado_0029,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Traffic Driver,-1.0246233369071307,-1.0380091481787117,blended_GAM_adjusted,221.72739336099585,69.94164854771785,128.60149377593362,30992.96,6565745.14,0.08,203.9892018921162,239.46558482987552
Continental_Furgoneta_Reforzado_0031,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Traffic Driver,-0.9920560748425612,-1.0112387991669445,blended_GAM_adjusted,258.54285853658536,82.74158170731708,52.44170731707317,12900.66,3248465.16,0.08,237.85942985365853,279.2262872195122
Continental_Furgoneta_Standard_0005,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Premium Leader,-1.3896617182720092,-1.3904114426621264,blended_GAM_adjusted,166.76402416666667,53.75787916666666,309.2581666666667,74221.96,11605601.54,0.15,141.74942054166667,191.77862779166665
Continental_Furgoneta_Standard_0033,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,KVI,-1.3451434153497888,-1.3046079793092014,blended_GAM_adjusted,183.9090357142857,58.45079957983194,326.14197478991593,77621.79,13568034.97,0.05,174.7135839285714,193.10448749999998
Continental_Furgoneta_Standard_0037,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.4146778564151268,-1.3553265163527033,blended_GAM_adjusted,178.38815469387757,60.09069795918367,259.81248979591834,63654.06,10895983.58,0.15,151.62993148979592,205.14637789795918
Continental_Industrial_Construcción Pesada_0028,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,KVI,-0.8614414344038924,-0.884574904354533,blended_GAM_adjusted,1928.310446122449,578.7651734693877,31.75983673469388,7781.16,14492715.62,0.05,1831.8949238163266,2024.7259684285716
Continental_Industrial_Construcción Pesada_0040,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8685335417523854,-0.8918088538499959,blended_GAM_adjusted,2014.7403905172412,605.2836237068965,33.04909482758621,7667.39,14945524.82,0.1,1813.2663514655171,2216.2144295689654
Continental_Industrial_Construcción Pesada_0048,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Competitive Fighter,-0.8777509415685741,-0.8777509415685741,sku_hierarchical,1740.3226641434262,663.6140378486056,24.880756972111552,6245.07,10572097.55,0.1,1566.2903977290837,1914.354930557769
