sku,price_family,community,role_b2b,elasticity_operative,price_mean,cost_mean,q_mean,q_total,revenue_total,current_margin_pct,optimal_markup,suggested_price
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1836012557010578,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.7238770173944753,0.8448791306897447,325.4432315376562
Bridgestone_Industrial_Portuario/Especial_0043,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Competitive Fighter,-0.6832143581872049,5912.923946666667,2846.55659125,0.7665416666666667,183.97,1056518.21,0.518587315357792,1.4636694735943971,7012.974578721549
Bridgestone_Industrial_Portuario/Especial_0074,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Premium Leader,-0.7213228068058309,5920.709702024291,2427.2478425101217,1.0357085020242915,255.82,1479542.32,0.5900410652323917,1.3863418577158406,5792.24312563237
Bridgestone_SUV / 4x4_All Terrain (A/T)_0012,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Traffic Driver,-1.1275996369777408,374.35208153846156,109.22161346153847,58.16669230769231,15123.34,5376469.67,0.7082382632609541,0.8868395902292583,206.0836643879477
Bridgestone_SUV / 4x4_All Terrain (A/T)_0072,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.2694274722969083,356.28207319999996,116.4414484,151.83952,37959.88,12868786.44,0.6731762354637606,0.7877567027839685,208.1689798589736
Bridgestone_SUV / 4x4_Highway Terrain (H/T)_0039,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.5915144930526985,241.6507654471545,65.72820203252033,192.89654471544716,47452.55,10985129.82,0.7280033360916701,0.628332323937491,107.02735596384674
Bridgestone_SUV / 4x4_Highway Terrain (H/T)_0056,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.6774602562801781,240.71438955823294,69.55394578313252,188.92244979919678,47041.69,10558207.17,0.7110519819326953,0.5961393101601894,111.01778704120836
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0009,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Traffic Driver,-0.8676608599070161,404.09975145228213,140.02406556016598,174.29439834024896,42004.95,16597566.01,0.6534913346099877,1.15252404044959,301.40516735974677
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0040,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9167330998529845,417.7547457264957,112.79036965811964,185.55290598290597,43419.38,17433517.16,0.7300081667247807,1.0908300356563638,235.8254926139807
Bridgestone_SUV / 4x4_Mud Terrain (M/T)_0066,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.8744264164786079,454.0852594827586,117.1992129310345,229.3101724137931,53199.96,23448535.37,0.7419004240205148,1.1436068045920753,251.22903033180108
Continental_Agrícola_Implementos_0040,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.1649284674052824,667.3294825910931,189.49603360323886,114.6246963562753,28312.3,18111835.98,0.7160382711288769,0.8584218069864514,352.16356118569644
Continental_Agrícola_Implementos_0071,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1466596055507243,654.7358956331877,169.73275807860261,57.06349344978166,13067.54,8171352.4799999995,0.740761489921893,0.8720983935940729,317.75642373924336
Continental_Agrícola_Premium Radial_0002,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.7668671573742184,1889.8103995670997,572.8436173160173,37.62662337662338,8691.75,16035985.27,0.6968777304605589,1.3040068157619855,1319.8355986618544
Continental_Agrícola_Premium Radial_0005,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Traffic Driver,-0.6941307959088715,1816.904447808765,641.6140099601594,29.496972111553784,7403.74,13140714.06,0.6468641976555438,1.440650675483478,1565.9556668089258
Continental_Agrícola_Tractor_0072,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,KVI,-0.9645455147097619,1149.6116587755103,356.63131224489797,82.01820408163265,20094.46,22163458.09,0.6897810582186006,1.036757711014712,726.3715752040913
Continental_Camión_Long Haul_0040,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9742896666045792,634.4828788793103,206.2820025862069,138.7384051724138,32187.31,19784324.2,0.6748816879809844,1.0263887981949167,418.0075393099045
Continental_Camión_Long Haul_0064,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Traffic Driver,-0.8930655273576683,579.8277595918368,171.8086081632653,154.95673469387756,37964.4,21378604.92,0.7036902678060671,1.1197386634760396,364.18934944167853
Continental_Camión_Obras / Mixto_0018,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,KVI,-0.7973754071683473,822.6092600000001,253.9882532,72.00844000000001,18002.11,14457847.14,0.691240707404631,1.2541144246612979,572.518585232646
Continental_Camión_Obras / Mixto_0020,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Premium Leader,-0.8577324005157683,820.9199906382978,203.3148263829787,285.8395319148936,67172.29,53333110.06,0.752332957289914,1.1658647841665815,440.35242256183614
Continental_Camión_Obras / Mixto_0057,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8143285188450033,708.6204743083005,244.94649644268776,133.21438735177864,33703.24,22921174.8,0.654333306299419,1.2280056228637828,545.7421713750919
Continental_Camión_Obras / Mixto_0066,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8338671246925642,736.6907163934426,230.87622786885245,65.74688524590164,16042.24,11522757.87,0.6866035871890247,1.1992318324921214,507.750349694885
Continental_Camión_Obras / Mixto_0073,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Competitive Fighter,-0.8231102522485201,755.8626943965517,236.54609439655172,127.6494396551724,29614.67,21800377.57,0.6870515026735113,1.2149040754482936,523.9269085102992
Continental_Camión_Regional_0008,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.1826484482266317,605.8730171428572,194.0314163265306,183.49404081632653,44956.04,26198624.04,0.6797490384345992,0.8455598123850658,358.0965843124004
Continental_Camión_Regional_0045,Camión | Regional,Camión_|_Regional_Community_03,KVI,-0.9583315964324912,704.073693442623,205.05107827868852,58.46024590163934,14264.3,9680921.77,0.7087647497862399,1.0434801520920574,419.01780862757477
Continental_Camión_Regional_0047,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0820256419141185,604.5731961206897,175.54151681034483,204.135,47359.32,27635132.39,0.7096438976508944,0.9241925156514645,337.7756728325713
Continental_Camión_Regional_0049,Camión | Regional,Camión_|_Regional_Community_02,Traffic Driver,-1.0100333147685245,547.9946628691984,148.97809282700422,88.14645569620252,20890.71,10999408.08,0.7281395186460712,0.9900663526422157,296.4762898158297
Continental_Camión_Regional_0067,Camión | Regional,Camión_|_Regional_Community_02,Premium Leader,-1.1130210490954981,640.6681016194333,180.178,178.48214574898785,44085.09,27256011.87,0.7187654582075189,0.8984556049615187,342.0599339907565
Continental_Coche_Budget_0006,Coche | Budget,Coche_|_Budget_Community_02,Traffic Driver,-2.3113882862767645,88.78098893280632,27.44736086956522,222.16810276679843,56208.53,4692955.35,0.6908419110949678,0.43264042045087203,39.32219861644073
Continental_Coche_Budget_0009,Coche | Budget,Coche_|_Budget_Community_02,Traffic Driver,-2.381880062093692,93.68524805194805,25.448016017316014,108.20411255411256,24995.15,2179162.72,0.7283668822309655,0.4198364207814023,36.132019978013766
Continental_Coche_Budget_0015,Coche | Budget,Coche_|_Budget_Community_01,Traffic Driver,-2.590331184985878,98.47754285714286,24.28511974789916,101.97529411764705,24270.12,2224610.27,0.7533943369898197,0.3860510215049786,33.66041503394636
Continental_Coche_Budget_0046,Coche | Budget,Coche_|_Budget_Community_02,Premium Leader,-2.505688901727303,91.79983032786885,29.1567118852459,218.65602459016392,53352.07,4527253.18,0.6823881723842966,0.3990918422916139,40.792917746694485
Continental_Coche_Budget_0053,Coche | Budget,Coche_|_Budget_Community_01,KVI,-2.649917099871692,108.4808717299578,28.133618987341773,138.8494092827004,32907.31,3236348.07,0.7406582511857482,0.37737029586639503,38.75041110838736
Continental_Coche_Eco_0005,Coche | Eco,Coche_|_Eco_Community_02,KVI,-1.3824161232858336,187.42135619834713,55.32783223140496,273.23194214876037,66122.13,11766207.78,0.7047944089527782,0.7233711927658386,95.35039222578457
Continental_Coche_Eco_0012,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.376840329593524,179.56615594713654,62.527661233480174,169.09872246696037,38385.41,6526526.7700000005,0.6517848204542062,0.7263006308765111,107.94154103458959
Continental_Coche_Eco_0024,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.408233808445954,192.11633291666666,51.684582500000005,212.96491666666668,51111.58,9317716.4,0.7309724700896776,0.7101093540024739,88.38628799096257
Continental_Coche_Eco_0040,Coche | Eco,Coche_|_Eco_Community_02,KVI,-1.3926968338927084,209.7758357142857,51.98054327731093,226.470756302521,53900.04,10751077.8,0.7522090992972692,0.7180313587738355,89.30420339652065
Continental_Coche_Eco_0055,Coche | Eco,Coche_|_Eco_Community_01,Traffic Driver,-1.3449922389996154,186.54035815899584,47.98772175732218,89.14372384937238,21305.35,3772395.14,0.7427488494665573,0.7434987139730893,83.66653117038965
Continental_Coche_Eco_0057,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.4057982728688196,183.03037436974788,53.0927231092437,137.51806722689076,32729.3,5642239.31,0.7099239768696057,0.7113396134420445,90.8596802423586
Continental_Coche_Eco_0070,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.447181192316057,206.06172182539683,56.366858730158725,144.6868650793651,36461.090000000004,7150839.44,0.7264564314476597,0.6909984771150931,95.31627227246
Continental_Coche_Touring_0012,Coche | Touring,Coche_|_Touring_Community_03,KVI,-1.9394941152387681,155.7218923404255,42.53551489361702,198.83140425531914,46725.38,6886462.64,0.7268494862582994,0.5155983677098662,64.46675694246467
Continental_Coche_Touring_0031,Coche | Touring,Coche_|_Touring_Community_01,KVI,-1.8109951875600123,164.77449159663865,46.51045798319328,175.99058823529413,41885.76,6475030.79,0.7177326567206227,0.5521825827418784,72.19272279686056
Continental_Coche_Touring_0049,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.8151917635105483,169.35001832669323,43.80991832669323,150.57745019920318,37794.94,6058482.64,0.7413054999369443,0.5509059814517987,67.9450643797833
Continental_Coche_Touring_0064,Coche | Touring,Coche_|_Touring_Community_01,Premium Leader,-1.8505232257089121,163.61870815450644,52.57718111587983,239.72562231759656,55856.07,8527286.94,0.6786603334734145,0.5403877055457721,80.98924338315463
Continental_Coche_Touring_0074,Coche | Touring,Coche_|_Touring_Community_02,Premium Leader,-1.824783156702911,153.06161393442622,50.87242377049181,212.3491393442623,51813.19,7397458.38,0.6676343436945185,0.548010319103799,78.75103695454271
Continental_Furgoneta_Reforzado_0003,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Competitive Fighter,-1.0985718984957693,239.48785141700407,76.51116558704453,276.3882995951417,68267.91,15683459.98,0.680521725280249,0.9102726925468057,146.15719029585804
Continental_Furgoneta_Reforzado_0007,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Premium Leader,-1.1255832791036622,240.1223726190476,70.60642103174604,174.04488095238094,43859.31,10102547.63,0.7059565076688518,0.8884282652069351,133.33516118145062
Continental_Furgoneta_Reforzado_0009,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Traffic Driver,-1.050862541167459,234.00227012987014,74.33588311688311,174.0261471861472,40200.04,8975401.34,0.6823283676879415,0.9515992442637139,145.07385331258484
Continental_Furgoneta_Reforzado_0029,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Traffic Driver,-1.0380091481787117,221.72739336099585,69.94164854771785,128.60149377593362,30992.96,6565745.14,0.6845601822692003,0.9633826462460351,137.32221900842842
Continental_Furgoneta_Reforzado_0031,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Traffic Driver,-1.0112387991669443,258.54285853658536,82.74158170731708,52.44170731707317,12900.66,3248465.16,0.6799695718703881,0.9888861076372834,164.56358238161812
Continental_Furgoneta_Standard_0005,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Premium Leader,-1.3904114426621264,166.76402416666667,53.75787916666666,309.2581666666667,74221.96,11605601.54,0.6776410293808923,0.7192115724287826,92.42116797256149
Continental_Furgoneta_Standard_0033,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,KVI,-1.3046079793092014,183.90903571428572,58.45079957983194,326.14197478991593,77621.79,13568034.97,0.6821754877197065,0.7665137848762098,103.25414319480969
Continental_Furgoneta_Standard_0037,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3553265163527033,178.38815469387757,60.09069795918367,259.81248979591834,63654.06,10895983.58,0.6631463671884373,0.7378295841883795,104.42739264799766
Continental_Industrial_Construcción Pesada_0028,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,KVI,-0.884574904354533,1928.310446122449,578.7651734693877,31.759836734693877,7781.16,14492715.62,0.6998589233216052,1.1304865140049296,1233.0513968522541
Continental_Industrial_Construcción Pesada_0040,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8918088538499959,2014.7403905172414,605.2836237068965,33.04909482758621,7667.39,14945524.82,0.6995723982326563,1.1213165194345582,1283.9981499126504
Continental_Industrial_Construcción Pesada_0048,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Competitive Fighter,-0.8777509415685741,1740.3226641434262,663.6140378486056,24.880756972111552,6245.07,10572097.55,0.6186833329696183,1.139275337276155,1419.6531446397669
Continental_Industrial_Construcción Pesada_0077,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Premium Leader,-0.928525937301527,1910.4363225531915,574.4830485106382,63.39944680851064,14898.87,27515260.44,0.699292228833425,1.076975838613825,1193.1874114498096
Continental_Industrial_Manipulación Ligera_0022,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.276176792143533,311.6941665306123,88.4333881632653,174.27208163265308,42696.66,12683200.37,0.71628154242476,0.7835904916593476,157.7289502732203
Continental_Industrial_Manipulación Ligera_0041,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.3374306280237591,323.6680074235808,87.92752008733625,86.00419213973798,19694.96,6096613.86,0.7283404041466895,0.747702332402571,153.67113193901147
Continental_Industrial_Manipulación Ligera_0046,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Traffic Driver,-1.2171956309607836,305.88913266932275,106.48640278884463,329.1186454183267,82608.78,24330284.8,0.6518790914224458,0.8215606222729028,193.9714381276508
Continental_Industrial_Manipulación Ligera_0051,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.3257141705568758,339.0786190661479,91.27658521400778,90.67556420233463,23303.62,7552391.34,0.7308099653543728,0.7543104103503268,160.12746366216257
Continental_Industrial_Portuario/Especial_0008,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6787828052968339,4329.80172231405,2796.344046694215,1.7546280991735537,424.62,1764424.34,0.3541634869137339,1.4732252971002953,6915.988835679942
Continental_Industrial_Portuario/Especial_0042,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Traffic Driver,-0.5382499373275872,5318.249225213675,2401.579362820513,0.6610256410256411,154.68,809773.99,0.5484266981256368,1.8578729520434383,6863.408703190458
Continental_Industrial_Portuario/Especial_0059,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Competitive Fighter,-0.6864925289036669,5776.170675303643,2696.185911740891,0.7382186234817814,182.34,1019035.16,0.5332226031220664,1.4566800917659026,6623.666253073546
Continental_SUV / 4x4_All Terrain (A/T)_0000,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Premium Leader,-1.3120807262235363,395.482302892562,111.29121694214876,140.99318181818182,34120.35,12781426.53,0.7185936864224681,0.7621482276309516,196.1116206854992
Continental_SUV / 4x4_All Terrain (A/T)_0032,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,KVI,-1.206296612968909,365.6410559471366,90.31587400881057,222.79859030837005,50575.28,17632868.77,0.7529930719216931,0.8289835097346608,165.18624422938777
Continental_SUV / 4x4_Highway Terrain (H/T)_0014,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Premium Leader,-1.6665737157419536,235.19565387931036,69.03761077586208,200.51706896551724,46519.96,10330805.3,0.7064673192843588,0.6000334641992137,110.46248752973956
Continental_SUV / 4x4_Highway Terrain (H/T)_0021,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Premium Leader,-1.7042650891868418,228.5322966101695,76.99536059322034,187.5300847457627,44257.1,9587438.88,0.6630876172195519,0.5867631780670525,122.17340307131701
Continental_SUV / 4x4_Highway Terrain (H/T)_0029,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Traffic Driver,-1.5438216014177,217.76925776892432,55.86676613545817,171.32414342629482,43002.36,8853263.82,0.7434588944839102,0.6477432360589426,92.054086020188
