sku,impact,risk,revenue,segment
Roadmarch_Camión_Obras / Mixto_0008,0.018362110656106576,0.2356083330517569,20864107.87,low
Roadmarch_Camión_Obras / Mixto_0042,0.13451114578947576,0.24020282768389004,42374510.28,🟢 CORE (big + stable)
Roadmarch_Camión_Regional_0027,0.022679847573630993,0.2545473322450827,17637485.16,low
Roadmarch_Camión_Regional_0050,0.09563621591460189,0.31400474936871453,41197556.15,🔥 CRITICAL (big + risky)
Roadmarch_Camión_Regional_0079,0.018004515836354793,0.3209377784982766,13934846.19,⚠️ VOLATILE (small + risky)
Roadmarch_Coche_Budget_0024,0.00642144636229563,0.4408151353871957,2438105.79,⚠️ VOLATILE (small + risky)
Roadmarch_Coche_Budget_0057,0.010958710492743126,0.38569314371190905,3345872.4,⚠️ VOLATILE (small + risky)
Roadmarch_Coche_Eco_0013,0.07764692830388976,0.32041501874360034,28524194.54,🔥 CRITICAL (big + risky)
Roadmarch_Coche_Eco_0050,0.046800350073498205,0.29090269300623506,15927926.19,low
Roadmarch_Coche_Eco_0052,0.04627878837749964,0.2945416847003419,16984161.72,low
Roadmarch_Coche_Eco_0066,0.034888047966836845,0.37453632538540166,12316598.42,⚠️ VOLATILE (small + risky)
Roadmarch_Coche_Eco_0076,0.04828612886001135,0.280758556352345,16336834.44,low
Roadmarch_Coche_Performance_0003,0.06568148888863444,0.4109202731237763,32336625.22,🔥 CRITICAL (big + risky)
Roadmarch_Coche_Performance_0017,0.036034251277082395,0.29231819734955283,20090670.57,low
Roadmarch_Coche_Performance_0059,0.012549559150286873,0.28652011615949174,14029170.99,low
Roadmarch_Coche_Touring_0047,0.011779622951428974,0.36033118456180063,7350726.52,⚠️ VOLATILE (small + risky)
Roadmarch_Coche_Touring_0054,0.010103648436627618,0.3156218578484086,5916101.95,⚠️ VOLATILE (small + risky)
Roadmarch_Furgoneta_Standard_0018,0.031724096359869954,0.2689784334343853,8885475.15,low
Roadmarch_Industrial_Construcción Pesada_0006,0.009403094296144726,0.26304053432643315,5708400.62,low
Roadmarch_Industrial_Construcción Pesada_0011,0.05779938903473991,0.25363550454836997,27619013.29,low
Roadmarch_Industrial_Construcción Pesada_0035,0.006427153793081422,0.25465703060605055,7645111.21,low
Roadmarch_Industrial_Construcción Pesada_0038,0.018932519829240605,0.24810437030908736,11479067.47,low
Roadmarch_Industrial_Construcción Pesada_0050,0.07163520269682204,0.24094180370335458,32438523.87,🟢 CORE (big + stable)
Roadmarch_Industrial_Construcción Pesada_0068,0.05130081134571552,0.2544324756479751,23273554.33,low
Roadmarch_Industrial_Manipulación Ligera_0042,0.09435371685737416,0.35464656862312427,35887773.51,🔥 CRITICAL (big + risky)
Roadmarch_Industrial_Manipulación Ligera_0065,0.052903615696878625,0.31724259030397406,20337698.61,⚠️ VOLATILE (small + risky)
Roadmarch_Industrial_Portuario/Especial_0002,0.0880779070139129,0.21150820360324527,2090324.1400000001,🟢 CORE (big + stable)
Roadmarch_Industrial_Portuario/Especial_0062,0.04471466818078004,0.21252308214982268,1581478.49,low
Roadmarch_SUV / 4x4_All Terrain (A/T)_0026,0.037387760005973956,0.30261001189790304,16815830.01,low
Roadmarch_SUV / 4x4_All Terrain (A/T)_0042,0.011484169401132421,0.312918759461123,11650523.19,⚠️ VOLATILE (small + risky)
Roadmarch_SUV / 4x4_All Terrain (A/T)_0054,0.05171256906948868,0.2971402487318754,21869576.16,low
Roadmarch_SUV / 4x4_All Terrain (A/T)_0062,0.008635270440751663,0.28893055563602354,8792881.82,low
Roadmarch_SUV / 4x4_All Terrain (A/T)_0066,0.015334261860932997,0.27792186321489815,13589658.57,low
Roadmarch_SUV / 4x4_Highway Terrain (H/T)_0015,0.007099068033585323,0.3285776815779864,5259801.81,⚠️ VOLATILE (small + risky)
Roadmarch_SUV / 4x4_Highway Terrain (H/T)_0024,0.009601582038934011,0.3751410700875554,7147073.82,⚠️ VOLATILE (small + risky)
Sailun_Agrícola_Premium Radial_0021,0.061999699400121226,0.22080011558318363,17111673.09,🟢 CORE (big + stable)
Sailun_Agrícola_Premium Radial_0046,0.10862599800337211,0.23293323025055737,26119285.29,🟢 CORE (big + stable)
Sailun_Agrícola_Premium Radial_0066,0.04931781084655717,0.24828192986842504,24380568.42,low
Sailun_Camión_Obras / Mixto_0016,0.06506613706820023,0.2520611330941401,24736124.64,🟢 CORE (big + stable)
Sailun_Camión_Obras / Mixto_0019,0.04272298902132327,0.27024368328145787,23097199.47,low
Sailun_Camión_Obras / Mixto_0036,0.014165653209525638,0.20349213636158242,19246302.09,low
Sailun_Camión_Regional_0030,0.008164662093626195,0.27169791545406247,10623272.81,low
Sailun_Coche_Eco_0021,0.008930263691975316,0.3454105989105712,8156569.53,⚠️ VOLATILE (small + risky)
Sailun_Coche_Eco_0031,0.0412487501895917,0.26792035165772904,15174470.59,low
Sailun_Coche_Eco_0047,0.01754566809685356,0.3855442787229201,10075390.52,⚠️ VOLATILE (small + risky)
Sailun_Coche_Performance_0030,0.007992210124201078,0.25283034985707015,10976712.15,low
Sailun_Coche_Performance_0055,0.018592554446124832,0.257749221149475,15231667.32,low
Sailun_Coche_Touring_0025,0.017853415954721025,0.363804324190386,8218338.18,⚠️ VOLATILE (small + risky)
Sailun_Coche_Touring_0062,0.03674567043296279,0.36583846986465995,10819225.97,⚠️ VOLATILE (small + risky)
Sailun_Furgoneta_Reforzado_0047,0.026000593010612746,0.2502390812904422,13389796.01,low
Sailun_Industrial_Construcción Pesada_0026,0.024422616279734195,0.23960947360219365,13187442.540000001,low
Sailun_Industrial_Construcción Pesada_0057,0.050322695365595894,0.2310371137321148,25052028.87,low
Sailun_Industrial_Portuario/Especial_0006,0.02005088915580579,0.22910908577191616,1193908.94,low
Sailun_SUV / 4x4_All Terrain (A/T)_0027,0.0555224262387939,0.2653644062212898,23551690.64,low
Sailun_SUV / 4x4_Highway Terrain (H/T)_0047,0.04687734352145531,0.3270436004548848,14100166.95,⚠️ VOLATILE (small + risky)
Sailun_SUV / 4x4_Mud Terrain (M/T)_0008,0.004065794736881558,0.2418657943837393,5850954.11,low
Sailun_SUV / 4x4_Mud Terrain (M/T)_0022,0.00624154071019985,0.2736320569595875,8960225.66,low
Sailun_SUV / 4x4_Mud Terrain (M/T)_0049,0.03392264217825214,0.2788534591066551,22208499.4,low
Sailun_SUV / 4x4_Mud Terrain (M/T)_0071,0.0061649044052761144,0.2632619358789357,8849152.959999999,low
Tomket_Agrícola_Premium Radial_0009,0.05189332029543985,0.25891886949925047,25616744.28,low
Tomket_Agrícola_Premium Radial_0030,0.004702410574225364,0.2960235733439921,5236368.74,low
Tomket_Agrícola_Premium Radial_0050,0.019397107163557605,0.27747152102667183,18050829.52,low
Tomket_Agrícola_Premium Radial_0077,0.07549426765933792,0.2543539029975205,33835767.42,🟢 CORE (big + stable)
Tomket_Agrícola_Tractor_0054,0.007640558059619611,0.2785290623844192,12292717.25,low
Tomket_Camión_Long Haul_0025,0.016167645744652796,0.27640685872016535,20793399.3,low
Tomket_Camión_Long Haul_0028,0.06845019928898488,0.2714946707921529,35831884.05,🟢 CORE (big + stable)
Tomket_Camión_Long Haul_0031,0.09111534298226125,0.28881771541757084,47618232.75,🟢 CORE (big + stable)
Tomket_Camión_Long Haul_0050,0.04921686550184826,0.307556169836879,32011285.68,low
Tomket_Camión_Long Haul_0077,0.008776063972758824,0.23188541026693205,14155925.21,low
Tomket_Camión_Regional_0042,0.020516052281671988,0.27741687682013305,17167962.84,low
Tomket_Camión_Regional_0066,0.05432216230198014,0.27918191588245594,28397842.73,low
Tomket_Camión_Regional_0073,0.09607770506124959,0.33538438274886373,29909657.94,🔥 CRITICAL (big + risky)
Tomket_Coche_Eco_0002,0.055366398609842195,0.334828663886118,20344843.94,⚠️ VOLATILE (small + risky)
Tomket_Coche_Eco_0034,0.0648253849731992,0.3246763985553179,22121915.43,🔥 CRITICAL (big + risky)
Tomket_Coche_Eco_0037,0.007671966055362448,0.32422528925859645,6488736.64,⚠️ VOLATILE (small + risky)
Tomket_Coche_Performance_0073,0.00934568915020437,0.24363764922867365,12863052.86,low
Tomket_Coche_Performance_0079,0.021910506202299746,0.27021290320739244,17040163.830000002,low
Tomket_Coche_Touring_0057,0.05684269042020852,0.35544967044417397,15932810.43,⚠️ VOLATILE (small + risky)
Tomket_Coche_Touring_0058,0.020122723546742945,0.3432991252953502,8545147.02,⚠️ VOLATILE (small + risky)
Tomket_Furgoneta_Reforzado_0010,0.03627812075213863,0.23861502102284593,14427587.66,low
Tomket_Furgoneta_Reforzado_0041,0.06785937806910268,0.2825187897528025,22930594.58,🟢 CORE (big + stable)
Tomket_Furgoneta_Reforzado_0042,0.050838321819349074,0.2585440320668633,17207601.81,low
Tomket_Industrial_Construcción Pesada_0044,0.14947014799872108,0.23886648673030683,36441796.35,🟢 CORE (big + stable)
Tomket_Industrial_Construcción Pesada_0074,0.06767226257010796,0.23927505652232023,16928049.09,🟢 CORE (big + stable)
Tomket_Industrial_Manipulación Ligera_0054,0.07019206837607943,0.33812330088050047,23625591.05,🔥 CRITICAL (big + risky)
Tomket_Industrial_Portuario/Especial_0053,0.013285366608466216,0.2582109104651474,829977.03,low
Tomket_SUV / 4x4_All Terrain (A/T)_0049,0.02209940557641219,0.23193040514598606,15109378.32,low
Tomket_SUV / 4x4_All Terrain (A/T)_0069,0.051789411394434416,0.3835536797943999,21994495.58,⚠️ VOLATILE (small + risky)
Tomket_SUV / 4x4_Highway Terrain (H/T)_0028,0.04909001401768036,0.37904278565429206,14974019.69,⚠️ VOLATILE (small + risky)
Tomket_SUV / 4x4_Mud Terrain (M/T)_0011,0.06017831039916671,0.2766667205253301,34831919.38,🟢 CORE (big + stable)
Tomket_SUV / 4x4_Mud Terrain (M/T)_0029,0.024167339758111757,0.25431027655826843,18860715.4,low
Tomket_SUV / 4x4_Mud Terrain (M/T)_0034,0.011988634177211003,0.3123676641069934,17002339.330000002,⚠️ VOLATILE (small + risky)
Tomket_SUV / 4x4_Mud Terrain (M/T)_0046,0.00878682923733004,0.2821338648266704,12645986.05,low
Tomket_SUV / 4x4_Mud Terrain (M/T)_0057,0.005752179425127864,0.3214418530841865,8289656.9399999995,⚠️ VOLATILE (small + risky)
Toyo Tires_Agrícola_Implementos_0032,0.04244091434071665,0.3576685937628124,34099155.92,⚠️ VOLATILE (small + risky)
Toyo Tires_Agrícola_Implementos_0033,0.043321295155789204,0.3352675394733423,28318395.8,⚠️ VOLATILE (small + risky)
Toyo Tires_Agrícola_Implementos_0043,0.034200005042658896,0.2926112551814608,28058355.57,low
Toyo Tires_Agrícola_Implementos_0052,0.024298081926418292,0.3342638878016038,24617023.52,⚠️ VOLATILE (small + risky)
Toyo Tires_Agrícola_Premium Radial_0001,0.0424208258632476,0.2772643150360391,22092884.42,low
Toyo Tires_Agrícola_Premium Radial_0045,0.012176438811655534,0.2793103562136316,13533854.31,low
Toyo Tires_Agrícola_Premium Radial_0069,0.07729945391863627,0.2615062929361365,38346014.56,🟢 CORE (big + stable)
Toyo Tires_Agrícola_Tractor_0021,0.00585362693629002,0.2996040649018497,9420305.56,low
Toyo Tires_Agrícola_Tractor_0048,0.046088713926130155,0.23025722087046113,25161491.05,low
Toyo Tires_Agrícola_Tractor_0073,0.01159347418615366,0.2504515636967108,15385043.76,low
Toyo Tires_Camión_Long Haul_0000,0.02487387021845192,0.2539849352050477,22883914.94,low
Toyo Tires_Camión_Obras / Mixto_0004,0.06563645040182914,0.28673355560468805,36388654.26,🟢 CORE (big + stable)
Toyo Tires_Camión_Obras / Mixto_0017,0.04852670237319947,0.21557305379546757,28027975.7,low
Toyo Tires_Camión_Regional_0020,0.007221569664888365,0.28695339751480003,9415607.17,low
Toyo Tires_Camión_Regional_0022,0.04776694321591367,0.2545597822323363,24980990.53,low
Toyo Tires_Camión_Regional_0034,0.0064494681167937,0.2268851536986624,8383702.8,low
Toyo Tires_Camión_Regional_0048,0.011987624812255541,0.2956383305670615,14931280.08,low
Toyo Tires_Coche_Budget_0017,0.06787646664578086,0.47558397361040805,8477237.48,🔥 CRITICAL (big + risky)
Toyo Tires_Coche_Eco_0026,0.0266692010840907,0.3254579342072602,11248065.18,⚠️ VOLATILE (small + risky)
Toyo Tires_Coche_Eco_0074,0.004420497382944114,0.2976170084269036,4034374.78,low
Toyo Tires_Coche_Performance_0046,0.034732464434960704,0.32224014401291234,18087470.24,⚠️ VOLATILE (small + risky)
Toyo Tires_Coche_Performance_0062,0.007630467890833824,0.28622996064167455,10485844.14,low
Toyo Tires_Coche_Touring_0021,0.0418561812384863,0.3354678140196741,10548093.27,⚠️ VOLATILE (small + risky)
Toyo Tires_Coche_Touring_0029,0.04101835290437684,0.3041102415627256,11496515.38,low
Toyo Tires_Furgoneta_Reforzado_0001,0.0753470188663008,0.3013582854112264,14998083.17,🟢 CORE (big + stable)
Toyo Tires_Furgoneta_Reforzado_0062,0.10839386703056411,0.2553513697274125,31299552.44,🟢 CORE (big + stable)
Toyo Tires_Furgoneta_Reforzado_0063,0.08803857890476147,0.2883670450601156,25406060.77,🟢 CORE (big + stable)
Toyo Tires_Furgoneta_Reforzado_0070,0.015341287022120455,0.31388529855576863,10880382.57,⚠️ VOLATILE (small + risky)
Toyo Tires_Furgoneta_Standard_0004,0.08521992304437181,0.3347465687711636,16417969.83,🔥 CRITICAL (big + risky)
Toyo Tires_Furgoneta_Standard_0026,0.08474749230870822,0.25591345286626166,15441182.58,🟢 CORE (big + stable)
Toyo Tires_Furgoneta_Standard_0034,0.04550855453521267,0.2978235136224589,9635730.71,low
Toyo Tires_Furgoneta_Standard_0050,0.02084214940951099,0.2778231902031214,10610288.19,low
Toyo Tires_Furgoneta_Standard_0057,0.06957225364952416,0.2599093725059508,13239102.47,🟢 CORE (big + stable)
Toyo Tires_Industrial_Construcción Pesada_0024,0.023548221861746314,0.2568436986840806,18052367.13,low
Toyo Tires_Industrial_Construcción Pesada_0054,0.038573976988919643,0.23752592856567714,19665719.82,low
Toyo Tires_Industrial_Portuario/Especial_0015,0.011817692790468728,0.2206916818021525,995274.56,low
Toyo Tires_Industrial_Portuario/Especial_0018,0.15297481732281806,0.23438932420031677,3637503.77,🟢 CORE (big + stable)
Toyo Tires_Industrial_Portuario/Especial_0064,0.01843939409157663,0.2580029819442058,1078233.64,low
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0008,0.09697907117287578,0.3201126319553327,39605378.95,🔥 CRITICAL (big + risky)
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0010,0.05764291890684454,0.2802307268977985,23580975.84,low
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0022,0.16826869549470932,0.25313750137828656,45713653.99,🟢 CORE (big + stable)
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0030,0.013834690836574006,0.3335659930216039,9709182.76,⚠️ VOLATILE (small + risky)
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0063,0.05042589101525401,0.32203514942054856,13277355.24,⚠️ VOLATILE (small + risky)
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0064,0.05916978716177599,0.3327527080765534,17646408.24,🔥 CRITICAL (big + risky)
Toyo Tires_SUV / 4x4_Mud Terrain (M/T)_0005,0.08093792377507739,0.2954943872817029,46771135.19,🟢 CORE (big + stable)
Tracmax_Agrícola_Implementos_0015,0.02609706567276215,0.29728837245780165,22327554.66,low
Tracmax_Agrícola_Implementos_0036,0.05547384769371432,0.32101373956222135,44471406.63,⚠️ VOLATILE (small + risky)
Tracmax_Agrícola_Implementos_0042,0.05577088740293626,0.2945533330165963,44665016.74,low
Tracmax_Agrícola_Premium Radial_0060,0.0076187557288257745,0.2924229968565753,9370403.9,low
Tracmax_Agrícola_Tractor_0028,0.08514244611547722,0.2892689819009759,29540318.45,🟢 CORE (big + stable)
Tracmax_Camión_Long Haul_0018,0.06816171728797125,0.3457217700640043,35728499.39,🔥 CRITICAL (big + risky)
Tracmax_Camión_Long Haul_0034,0.051745163874861194,0.25660691680858627,33534977.76,low
Tracmax_Camión_Long Haul_0063,0.062165069489097544,0.2662204041672084,32513830.0,🟢 CORE (big + stable)
Tracmax_Camión_Obras / Mixto_0005,0.05665171644200241,0.2660050285081746,32407492.9,low
Tracmax_Camión_Obras / Mixto_0046,0.12335337963920719,0.2848236078491607,38842212.91,🟢 CORE (big + stable)
Tracmax_Camión_Obras / Mixto_0047,0.0480176105897735,0.27362315674379833,28451960.57,low
Tracmax_Camión_Regional_0014,0.013311856480169335,0.24225204285348442,14266269.43,low
Tracmax_Coche_Budget_0040,0.00571977887013964,0.4630015505012651,2163853.5,⚠️ VOLATILE (small + risky)
Tracmax_Coche_Budget_0056,0.0320573071047593,0.38430549799277297,6435058.43,⚠️ VOLATILE (small + risky)
Tracmax_Coche_Eco_0020,0.018461230348322148,0.3604552421213613,10105072.27,⚠️ VOLATILE (small + risky)
Tracmax_Coche_Eco_0028,0.0544153533752033,0.30608136227477634,20030260.7,low
Tracmax_Coche_Performance_0056,0.07816617730687533,0.2942965055841621,38434259.74,🟢 CORE (big + stable)
Tracmax_Coche_Performance_0065,0.053652340846821106,0.28044804592731654,26368033.01,low
Tracmax_Coche_Performance_0067,0.04527186467926952,0.26911098117426546,24940699.19,low
Tracmax_Coche_Touring_0014,0.00858876347455269,0.33951202757562127,5027597.77,⚠️ VOLATILE (small + risky)
Tracmax_Coche_Touring_0044,0.05817352098845149,0.3261798211983847,13687534.91,⚠️ VOLATILE (small + risky)
Tracmax_Furgoneta_Reforzado_0067,0.09963236292768364,0.27378588355021194,19840853.83,🟢 CORE (big + stable)
Tracmax_Furgoneta_Standard_0006,0.10761157489126796,0.29010286965862114,19620543.76,🟢 CORE (big + stable)
Tracmax_Furgoneta_Standard_0044,0.00923621571510125,0.32253864435825297,6090426.03,⚠️ VOLATILE (small + risky)
Tracmax_Industrial_Construcción Pesada_0030,0.01754610332693116,0.275242004488115,16713381.45,low
Tracmax_Industrial_Construcción Pesada_0033,0.048777225066735125,0.24448278252557273,24492721.91,low
Tracmax_Industrial_Manipulación Ligera_0011,0.019839078955494673,0.3626668012077529,15253710.4,⚠️ VOLATILE (small + risky)
Tracmax_Industrial_Manipulación Ligera_0052,0.05511213330870845,0.29915052701195094,20896253.26,low
Tracmax_Industrial_Portuario/Especial_0054,0.14724971745700097,0.2891615780888217,3748692.11,🟢 CORE (big + stable)
Tracmax_Industrial_Portuario/Especial_0078,0.07734692977763942,0.24965269314479574,2745901.08,🟢 CORE (big + stable)
Tracmax_SUV / 4x4_All Terrain (A/T)_0052,0.052924609570354976,0.24075281530198858,21616453.38,low
Tracmax_SUV / 4x4_All Terrain (A/T)_0075,0.06159640317110643,0.2470014235448925,26119188.33,🟢 CORE (big + stable)
Tracmax_SUV / 4x4_Highway Terrain (H/T)_0012,0.051451419296641196,0.3618335576546591,16671083.63,⚠️ VOLATILE (small + risky)
Tracmax_SUV / 4x4_Highway Terrain (H/T)_0026,0.056388291182897066,0.38570606096551635,16794716.01,⚠️ VOLATILE (small + risky)
Tracmax_SUV / 4x4_Mud Terrain (M/T)_0019,0.026308835839524976,0.257481427331431,18839379.830000002,low
Tracmax_SUV / 4x4_Mud Terrain (M/T)_0038,0.008047417224035779,0.24194224789135266,12233724.54,low
Triangle_Agrícola_Implementos_0047,0.039439965200360284,0.3305274979343733,31565523.03,⚠️ VOLATILE (small + risky)
Triangle_Agrícola_Implementos_0060,0.009946140610257127,0.278434267692707,19129497.76,low
Triangle_Agrícola_Premium Radial_0004,0.009675117945811966,0.2158778387149651,10771652.68,low
Triangle_Agrícola_Premium Radial_0037,0.013824847403478769,0.31016011850730507,15199768.32,⚠️ VOLATILE (small + risky)
Triangle_Agrícola_Tractor_0040,0.07235126858806883,0.25547445915310657,26032425.740000002,🟢 CORE (big + stable)
Triangle_Agrícola_Tractor_0068,0.07735364171798617,0.275471083105574,41035783.78,🟢 CORE (big + stable)
Triangle_Camión_Long Haul_0019,0.04285488040170932,0.2875543933286698,28163379.79,low
Triangle_Camión_Long Haul_0030,0.013915390383559673,0.23084456364426598,20204390.740000002,low
Triangle_Camión_Long Haul_0041,0.014012542682862249,0.23264848290700063,20480121.56,low
Triangle_Camión_Regional_0055,0.11110093503273197,0.2407820583436019,34549451.55,🟢 CORE (big + stable)
Triangle_Coche_Eco_0004,0.0272692656067554,0.30138742744784386,11185591.58,low
Triangle_Coche_Eco_0030,0.046488695189289324,0.3215966437061371,15768815.59,⚠️ VOLATILE (small + risky)
Triangle_Coche_Eco_0072,0.008462373049187639,0.30399195314211086,7724742.32,low
Triangle_Coche_Performance_0011,0.04883465600457731,0.2998887044822509,27013365.42,low
Triangle_Coche_Performance_0020,0.011698969795530633,0.27124502939090994,13697072.24,low
Triangle_Coche_Performance_0048,0.03181061735566983,0.2763525748053377,17397673.88,low
Triangle_Coche_Touring_0034,0.008839890953055513,0.3137723111540376,5181055.6,⚠️ VOLATILE (small + risky)
Triangle_Furgoneta_Reforzado_0015,0.015721379051354924,0.22925002073053635,7777090.42,low
Triangle_Furgoneta_Standard_0011,0.05235714237190297,0.2868953926197855,11736911.8,low
Triangle_Furgoneta_Standard_0068,0.01600465360503787,0.3103711838046729,7235574.7,⚠️ VOLATILE (small + risky)
Triangle_Furgoneta_Standard_0075,0.006911807876301559,0.348987724478403,3310250.86,⚠️ VOLATILE (small + risky)
Triangle_Industrial_Construcción Pesada_0039,0.0390739538525658,0.28084334253561954,20170106.75,low
Triangle_Industrial_Construcción Pesada_0066,0.136250695500779,0.20922256680497783,33236172.53,🟢 CORE (big + stable)
Triangle_Industrial_Construcción Pesada_0072,0.011979910257457886,0.2517134530796348,14252808.91,low
Triangle_Industrial_Manipulación Ligera_0079,0.08782109591652375,0.25050785409008697,29567681.94,🟢 CORE (big + stable)
Triangle_Industrial_Portuario/Especial_0035,0.00777492443299654,0.2473269486783723,686885.24,low
Triangle_Industrial_Portuario/Especial_0079,0.01571493958040818,0.3020780983433384,955017.91,low
Triangle_SUV / 4x4_All Terrain (A/T)_0051,0.03174885316783411,0.27702622495021173,15141774.620000001,low
Triangle_SUV / 4x4_All Terrain (A/T)_0057,0.048641862860973814,0.31608356197614357,20657432.98,⚠️ VOLATILE (small + risky)
Triangle_SUV / 4x4_All Terrain (A/T)_0060,0.0497041946908943,0.3246467050050738,20315950.93,⚠️ VOLATILE (small + risky)
Triangle_SUV / 4x4_Highway Terrain (H/T)_0042,0.06863279558008166,0.32554113515073574,20495598.06,🔥 CRITICAL (big + risky)
Triangle_SUV / 4x4_Mud Terrain (M/T)_0027,0.05533555201659057,0.2520906921979021,33933417.92,low
Uniroyal_Agrícola_Implementos_0019,0.05101683028508634,0.26151786240753805,33372405.3,low
Uniroyal_Agrícola_Implementos_0055,0.01103731468007934,0.3243473183326401,20165528.44,⚠️ VOLATILE (small + risky)
Uniroyal_Agrícola_Implementos_0074,0.029957676053056253,0.26195044443584015,23330684.22,low
Uniroyal_Agrícola_Premium Radial_0073,0.06758373689430708,0.27064899643795726,30246294.97,🟢 CORE (big + stable)
Uniroyal_Agrícola_Tractor_0044,0.09326672228722803,0.2970707959771229,60198458.06,🟢 CORE (big + stable)
Uniroyal_Camión_Long Haul_0062,0.036398667827203565,0.2500546860124824,26612427.4,low
Uniroyal_Camión_Obras / Mixto_0075,0.08979648502858453,0.2579710209984063,49784794.14,🟢 CORE (big + stable)
Uniroyal_Camión_Regional_0002,0.09487932761381215,0.24379472010910525,29475145.4,🟢 CORE (big + stable)
Uniroyal_Camión_Regional_0035,0.010298945213405094,0.23941556489437626,13399312.46,low
Uniroyal_Camión_Regional_0041,0.08561289099746641,0.26092750584342006,44742560.21,🟢 CORE (big + stable)
Uniroyal_Camión_Regional_0063,0.0759575967120949,0.2716945134750985,39705123.91,🟢 CORE (big + stable)
Uniroyal_Coche_Budget_0072,0.013671249086542346,0.45900403809329937,3695471.81,⚠️ VOLATILE (small + risky)
Uniroyal_Coche_Eco_0007,0.012237276791716082,0.26163385008204504,9580595.44,low
Uniroyal_Coche_Eco_0017,0.06636619890345445,0.2990051282183003,22501266.5,🟢 CORE (big + stable)
Uniroyal_Coche_Eco_0049,0.04501958019877802,0.26939183009481593,16506454.77,low
Uniroyal_Coche_Eco_0056,0.04890033183603293,0.38166729734849286,16643959.01,⚠️ VOLATILE (small + risky)
Uniroyal_Coche_Eco_0061,0.06085606665509059,0.30297079441010116,22332730.72,🟢 CORE (big + stable)
Uniroyal_Coche_Performance_0042,0.035933475084360275,0.28094018525791914,20568164.68,low
Uniroyal_Coche_Performance_0058,0.026938377179814822,0.26761966209661775,16521177.79,low
Uniroyal_Coche_Performance_0066,0.006056522019641972,0.27257288732903345,7394600.61,low
Uniroyal_Coche_Performance_0070,0.05433943771367485,0.3097341042792067,26711396.16,low
Uniroyal_Coche_Performance_0074,0.033832913391189996,0.2900243904789037,19892384.72,low
Uniroyal_Coche_Touring_0010,0.2371550758971344,0.33139537346717185,10982820.35,🔥 CRITICAL (big + risky)
Uniroyal_Coche_Touring_0020,0.007415833753196553,0.3958438730657247,5183148.73,⚠️ VOLATILE (small + risky)
Uniroyal_Furgoneta_Reforzado_0014,0.01597377998352629,0.23062529856223005,7895192.27,low
Uniroyal_Furgoneta_Reforzado_0025,0.07408596010282308,0.28132260039481816,25085535.95,🟢 CORE (big + stable)
Uniroyal_Furgoneta_Reforzado_0049,0.05117433257999658,0.2771578208115567,17256604.63,low
Uniroyal_Furgoneta_Reforzado_0050,0.05365546351364002,0.25657279360012397,18168422.97,low
Uniroyal_Furgoneta_Reforzado_0064,0.026859656871574024,0.3158104170687284,13965822.39,⚠️ VOLATILE (small + risky)
Uniroyal_Furgoneta_Standard_0023,0.021607770737551765,0.25691955963177376,8244093.45,low
Uniroyal_Furgoneta_Standard_0073,0.0709958418573138,0.3929219186317596,13872515.93,🔥 CRITICAL (big + risky)
Uniroyal_Industrial_Construcción Pesada_0008,0.01084042973743674,0.2799915668258316,12911781.66,low
Uniroyal_Industrial_Construcción Pesada_0073,0.05550699222602473,0.2758730220439039,26849456.78,low
Uniroyal_Industrial_Portuario/Especial_0020,0.06334301306276925,0.2609766006787517,2246215.25,🟢 CORE (big + stable)
Uniroyal_Industrial_Portuario/Especial_0041,0.030511625957808125,0.25596528014976777,1291402.08,low
Uniroyal_Industrial_Portuario/Especial_0070,0.013549021028025946,0.2796984477531014,848478.17,low
Uniroyal_SUV / 4x4_All Terrain (A/T)_0028,0.016323141271368302,0.26879172005843877,13550274.78,low
Uniroyal_SUV / 4x4_All Terrain (A/T)_0048,0.04371965783852982,0.321349161934475,18573475.72,⚠️ VOLATILE (small + risky)
Uniroyal_SUV / 4x4_Highway Terrain (H/T)_0000,0.15396937936558955,0.2991657596504096,29855544.91,🟢 CORE (big + stable)
Uniroyal_SUV / 4x4_Mud Terrain (M/T)_0023,0.05013531809160382,0.23191170734157682,30652033.79,low
Vredestein_Agrícola_Implementos_0030,0.05105537345777944,0.32227253500720504,33490254.54,⚠️ VOLATILE (small + risky)
Vredestein_Agrícola_Implementos_0044,0.009263880212104211,0.21999837188582966,15039979.52,low
Vredestein_Agrícola_Implementos_0056,0.0072244841340483755,0.24729361286903864,11735336.8,low
Vredestein_Agrícola_Implementos_0062,0.005167599299982922,0.2502354677571185,10259618.62,low
Vredestein_Agrícola_Premium Radial_0015,0.057991863200326704,0.2928857328377708,25959790.55,low
Vredestein_Agrícola_Premium Radial_0041,0.07276544446310249,0.29296022384293113,32661164.62,🟢 CORE (big + stable)
Vredestein_Agrícola_Tractor_0022,0.025083715653950924,0.2846313163965087,21247802.7,low
Vredestein_Agrícola_Tractor_0046,0.05790711806537195,0.3278974062074399,37514907.78,⚠️ VOLATILE (small + risky)
